CCN,Network,Facility Name,Five Star Date,Five Star,Five Star Data Availability Code,Address Line 1,Address Line 2,City,State,Zip,County/Parish,dfc_new,full_address,latitude,longitude
52717,18,DaVita Greater El Monte Dialysis Center,01Jan2020-31Dec2023,2.0,1,"1938 Tyler Avenue, Suite J-168",,South El Monte,CA,91733,Los Angeles,existing,"1938 Tyler Avenue, Suite J-168, South El Monte, CA 91733",34.050603,-118.036959
52719,17,DaVita San Francisco Dialysis,01Jan2020-31Dec2023,4.0,1,1499 WEBSTER STREET,,SAN FRANCISCO,CA,94115,San Francisco,existing,"1499 WEBSTER STREET, SAN FRANCISCO, CA 94115",37.784088,-122.431196
52720,18,Citrus Dialysis Center,01Jan2020-31Dec2023,2.0,1,"315 N. Third Avenue, Suite 104",,Covina,CA,91723,Los Angeles,existing,"315 N. Third Avenue, Suite 104, Covina, CA 91723",34.088775,-117.892684
52721,17,RAI-TELEGRAPH-PERALTA,01Jan2020-31Dec2023,4.0,1,2757 TELEGRAPH AVENUE,,OAKLAND,CA,94612,Alameda,existing,"2757 TELEGRAPH AVENUE, OAKLAND, CA 94612",37.816935,-122.268176
52722,17,BIO-MEDICAL APPLICATIONS OF FREMONT,01Jan2020-31Dec2023,3.0,1,39505 PASEO PADRE PARKWAY,,FREMONT,CA,94538,Alameda,existing,"39505 PASEO PADRE PARKWAY, FREMONT, CA 94538",37.549814,-121.974704
52723,17,DaVita Manteca Dialysis,01Jan2020-31Dec2023,3.0,1,1620 West Yosemite Ave,,MANTECA,CA,95337,San Joaquin,existing,"1620 West Yosemite Ave, MANTECA, CA 95337",37.796105,-121.242811
52724,18,SRS-Los Nietos Dialysis,01Jan2020-31Dec2023,1.0,1,"10012 Norwalk Blvd., Suite 190",,Santa Fe Springs,CA,90670,Los Angeles,existing,"10012 Norwalk Blvd., Suite 190, Santa Fe Springs, CA 90670",33.947612,-118.072126
52725,18,DaVita Doctors Dialysis Center of East Los Angeles,01Jan2020-31Dec2023,2.0,1,950 S. Eastern Avenue,,East Los Angeles,CA,90022,Los Angeles,existing,"950 S. Eastern Avenue, East Los Angeles, CA 90022",34.022582,-118.173698
52726,18,Mohan Dialysis Center of Covina,01Jan2020-31Dec2023,3.0,1,158 W. College Street,,Covina,CA,91723,Los Angeles,existing,"158 W. College Street, Covina, CA 91723",34.08713,-117.891739
52727,18,FRESENIUS KIDNEY CARE REDLANDS,01Jan2020-31Dec2023,2.0,1,1449 W. Redlands Blvd.,,Redlands,CA,92373,San Bernardino,existing,"1449 W. Redlands Blvd., Redlands, CA 92373",34.062095,-117.206599
52728,17,RAI OCEAN AVENUE,01Jan2020-31Dec2023,5.0,1,1738 OCEAN AVENUE,,SAN FRANCISCO,CA,94112,San Francisco,existing,"1738 OCEAN AVENUE, SAN FRANCISCO, CA 94112",37.725116,-122.460719
52729,17,DaVita Oakland Dialysis,01Jan2020-31Dec2023,3.0,1,5354 CLAREMONT AVENUE,,OAKLAND,CA,94618,Alameda,existing,"5354 CLAREMONT AVENUE, OAKLAND, CA 94618",37.840372,-122.258972
52730,18,DaVita Murrieta Dialysis,01Jan2020-31Dec2023,3.0,1,"27602 Clinton Keith Road, Bldg F",,MURRIETA,CA,92562,Riverside,existing,"27602 Clinton Keith Road, Bldg F, MURRIETA, CA 92562",33.599233,-117.17945
52731,18,FRESENIUS MEDICAL CARE MARINA BAY,01Jan2020-31Dec2023,4.0,1,"630 Bay Blvd., Suite 101",,Chula Vista,CA,91910,San Diego,existing,"630 Bay Blvd., Suite 101, Chula Vista, CA 91910",32.624594,-117.095202
52734,18,DaVita Anaheim Dialysis,01Jan2020-31Dec2023,3.0,1,1341 W. La Palma Avenue,,Anaheim,CA,92801,Orange,existing,"1341 W. La Palma Avenue, Anaheim, CA 92801",33.847484,-117.937095
52735,18,DaVita Temecula Dialysis Center,01Jan2020-31Dec2023,3.0,1,"40945 County Center Drive, Suite G",,Temecula,CA,92591,Riverside,existing,"40945 County Center Drive, Suite G, Temecula, CA 92591",33.529088,-117.16035
52738,17,DaVita Los Banos Dialysis,01Jan2020-31Dec2023,4.0,1,"60 G STREET, BUILDING 5",STE D,LOS BANOS,CA,93635,Merced,existing,"60 G STREET, BUILDING 5, LOS BANOS, CA 93635",37.067156,-120.854846
52739,18,DaVita Chino Dialysis,01Jan2020-31Dec2023,3.0,1,4445 Riverside Drive,,Chino,CA,91710,San Bernardino,existing,"4445 Riverside Drive, Chino, CA 91710",34.018268,-117.707893
52740,18,RAI - FLETCHER PARKWAY - EL CAJON,01Jan2020-31Dec2023,3.0,1,858 Fletcher Parkway,,El Cajon,CA,92020,San Diego,existing,"858 Fletcher Parkway, El Cajon, CA 92020",32.807982,-116.973203
52742,17,RAI - E. 14TH STREET - SAN LEANDRO,01Jan2020-31Dec2023,3.0,1,610 HEGENBERGER RD,SUITE 101A,OAKLAND,CA,94621,Alameda,existing,"610 HEGENBERGER RD, OAKLAND, CA 94621",37.746161,-122.195176
52743,18,DaVita Mountain Vista Dialysis Center,01Jan2020-31Dec2023,3.0,1,4041 University Parkway,,San Bernardino,CA,92407,San Bernardino,existing,"4041 University Parkway, San Bernardino, CA 92407",34.16498,-117.33147
52744,18,DaVita South Valley Dialysis,01Jan2020-31Dec2023,3.0,1,"17815 Ventura Blvd., Suite 100",,Encino,CA,91316,Los Angeles,existing,"17815 Ventura Blvd., Suite 100, Encino, CA 91316",34.163609,-118.520878
52746,18,DaVita Airport Sunrise Dialysis Center,01Jan2020-31Dec2023,2.0,1,11300 Hawthorne Blvd,,INGLEWOOD,CA,90304,Los Angeles,existing,"11300 Hawthorne Blvd, INGLEWOOD, CA 90304",33.931769,-118.351991
52747,18,U.S. Renal Care West Coast Dialysis,01Jan2020-31Dec2023,3.0,1,"3780 Kilroy Airport Way, Suite 110",,Long Beach,CA,90806,Los Angeles,existing,"3780 Kilroy Airport Way, Suite 110, Long Beach, CA 90806",33.807409,-118.145852
52751,17,Satellite Healthcare Gilroy,01Jan2020-31Dec2023,4.0,1,8095 Camino Arroyo #100,,GILROY,CA,95020,Santa Clara,existing,"8095 Camino Arroyo #100, GILROY, CA 95020",37.019385,-121.561069
52752,17,RAI-CERES AVE-CHICO,01Jan2020-31Dec2023,4.0,1,3011 CERES AVENUE #125,,CHICO,CA,95973,Butte,existing,"3011 CERES AVENUE #125, CHICO, CA 95973",39.776019,-121.838825
52753,17,DaVita Lodi Dialysis Center,01Jan2020-31Dec2023,2.0,1,"1610 WEST KETTLEMAN LANE, SUITE D",,LODI,CA,95242,San Joaquin,existing,"1610 WEST KETTLEMAN LANE, SUITE D, LODI, CA 95242",38.114985,-121.292854
52755,18,FRESENIUS MEDICAL CARE EL MONTE,01Jan2020-31Dec2023,2.0,1,11204 E. Rush Street,,South El Monte,CA,91733,Los Angeles,existing,"11204 E. Rush Street, South El Monte, CA 91733",34.051851,-118.046936
52756,18,DaVita Encinitas Dialysis,01Jan2020-31Dec2023,5.0,1,"332 Santa Fe Drive, Suite 100",,Encinitas,CA,92024,San Diego,existing,"332 Santa Fe Drive, Suite 100, Encinitas, CA 92024",33.039529,-117.284954
52757,17,FRESENIUS MEDICAL CARE - DIABLO CENTRAL PITTSBURG,01Jan2020-31Dec2023,4.0,1,1800 N. Park Blvd,,Pittsburg,CA,94565,Contra Costa,existing,"1800 N. Park Blvd, Pittsburg, CA 94565",38.011608,-121.862614
52758,17,FRESENIUS MEDICAL CARE - DIABLO WALNUT CREEK,01Jan2020-31Dec2023,5.0,1,365 LENNON LANE #160,,WALNUT CREEK,CA,94598,Contra Costa,existing,"365 LENNON LANE #160, WALNUT CREEK, CA 94598",37.927286,-122.030943
52759,17,FRESENIUS MEDICAL CARE - DIABLO CONCORD,01Jan2020-31Dec2023,5.0,1,508 CONTRA COSTA BLVD #D,,PLEASANT HILL,CA,94523,Contra Costa,existing,"508 CONTRA COSTA BLVD #D, PLEASANT HILL, CA 94523",37.980809,-122.068346
52760,18,BMA SAN GABRIEL,01Jan2020-31Dec2023,5.0,1,"1801 W. Valley Blvd., Suite 102",,Alhambra,CA,91803,Los Angeles,existing,"1801 W. Valley Blvd., Suite 102, Alhambra, CA 91803",34.07768,-118.143306
52761,18,DaVita Premier Dialysis Center,01Jan2020-31Dec2023,3.0,1,7612 Atlantic Avenue,,Cudahy,CA,90201,Los Angeles,existing,"7612 Atlantic Avenue, Cudahy, CA 90201",33.966899,-118.18685
52762,18,BMA OXNARD,01Jan2020-31Dec2023,4.0,1,"1801 Holser Walk, Suite 310",,Oxnard,CA,93030,Ventura,existing,"1801 Holser Walk, Suite 310, Oxnard, CA 93030",34.2208,-119.15707
52764,18,BMA SAN GABRIEL VALLEY PD CLINIC,01Jan2020-31Dec2023,4.0,1,"1801 W. Valley Blvd., Suite 204",,Alhambra,CA,91803,Los Angeles,existing,"1801 W. Valley Blvd., Suite 204, Alhambra, CA 91803",34.07768,-118.143306
52768,18,DaVita Diamond Valley Dialysis Center,01Jan2020-31Dec2023,3.0,1,1181 N. State St.,,San Jacinto,CA,92583,Riverside,existing,"1181 N. State St., San Jacinto, CA 92583",33.80245,-116.971289
52769,17,DaVita Chinatown Dialysis,01Jan2020-31Dec2023,5.0,1,636 CLAY STREET,,SAN FRANCISCO,CA,94111,San Francisco,existing,"636 CLAY STREET, SAN FRANCISCO, CA 94111",37.794727,-122.403852
52770,17,DaVita Selma Dialysis,01Jan2020-31Dec2023,3.0,1,2711 CINEMA WAY #111,,SELMA,CA,93662,Fresno,existing,"2711 CINEMA WAY #111, SELMA, CA 93662",36.573822,-119.62439
52772,18,RAI - HOSPITAL CIRCLE - WESTMINSTER,01Jan2020-31Dec2023,3.0,1,290 Hospital Circle,,Westminster,CA,92683,Orange,existing,"290 Hospital Circle, Westminster, CA 92683",33.762122,-117.995679
52773,18,DaVita Westminster South Dialysis,01Jan2020-31Dec2023,3.0,1,14014 Magnolia St.,,Westminster,CA,92683,Orange,existing,"14014 Magnolia St., Westminster, CA 92683",33.75898,-117.97157
52776,18,DaVita HI-Desert Dialysis,01Jan2020-31Dec2023,3.0,1,"56845 Twenty-Nine Palms Highway,",,Yucca Valley,CA,92284,San Bernardino,existing,"56845 Twenty-Nine Palms Highway,, Yucca Valley, CA 92284",34.123522,-116.414041
52778,18,Santa Clarita Kidney Center,01Jan2020-31Dec2023,2.0,1,"23861 W. McBean Parkway, Suite E-11",,Valencia,CA,91355,Los Angeles,existing,"23861 W. McBean Parkway, Suite E-11, Valencia, CA 91355",34.422382,-118.56174
52779,18,RAI - MISSION GORGE - SAN DIEGO,01Jan2020-31Dec2023,3.0,1,"7007 Mission Gorge Road, 1st Floor",,San Diego,CA,92120,San Diego,existing,"7007 Mission Gorge Road, 1st Floor, San Diego, CA 92120",32.799872,-117.090731
52780,18,FRESENIUS MEDICAL CARE BALBOA EAST COUNTY,01Jan2020-31Dec2023,4.0,1,570 N. Second Street,,El Cajon,CA,92021,San Diego,existing,"570 N. Second Street, El Cajon, CA 92021",32.801896,-116.936953
52781,18,DaVita North Hollywood Dialysis,01Jan2020-31Dec2023,3.0,1,12126 Victory Blvd.,,North Hollywood,CA,91606,Los Angeles,existing,"12126 Victory Blvd., North Hollywood, CA 91606",34.186444,-118.397652
52782,18,"Mountain View Dialysis Center, Inc.",01Jan2020-31Dec2023,2.0,1,900 S. Mountain Avenue,,Monrovia,CA,91016,Los Angeles,existing,"900 S. Mountain Avenue, Monrovia, CA 91016",34.142918,-117.985903
52783,17,"MODESTO KIDNEY CENTER, LLC",01Jan2020-31Dec2023,5.0,1,"305 E. GRANGER AVE.., STE. 102",,MODESTO,CA,95350,Stanislaus,existing,"305 E. GRANGER AVE.., STE. 102, MODESTO, CA 95350",37.667509,-120.989168
52784,17,DaVita Delta Sierra Dialysis Center,01Jan2020-31Dec2023,3.0,1,7500 WEST LANE,,STOCKTON,CA,95210,San Joaquin,existing,"7500 WEST LANE, STOCKTON, CA 95210",38.01796,-121.29417
52785,18,DaVita Doctors Dialysis Center of Montebello,01Jan2020-31Dec2023,3.0,1,1721 W. Whittier Blvd.,,Montebello,CA,90640,Los Angeles,existing,"1721 W. Whittier Blvd., Montebello, CA 90640",34.012405,-118.120089
52786,17,DaVita El Cerrito Dialysis,01Jan2020-31Dec2023,2.0,1,10690 SAN PABLO AVENUE,,EL CERRITO,CA,94530,Contra Costa,existing,"10690 SAN PABLO AVENUE, EL CERRITO, CA 94530",37.91258,-122.30912
52787,17,DaVita Alameda County Dialysis,01Jan2020-31Dec2023,2.0,1,10700 MacArthur Blvd. Building 7,,Oakland,CA,94605,Alameda,existing,"10700 MacArthur Blvd. Building 7, Oakland, CA 94605",37.743138,-122.150033
52788,18,DaVita Nephron Dialysis,01Jan2020-31Dec2023,3.0,1,5820 Downey Avenue,,Long Beach,CA,90805,Los Angeles,existing,"5820 Downey Avenue, Long Beach, CA 90805",33.860965,-118.150536
52789,18,SRS-Ridgecrest Dialysis,01Jan2020-31Dec2023,2.0,1,212 S. Richmond Road,,Ridgecrest,CA,93555,Kern,existing,"212 S. Richmond Road, Ridgecrest, CA 93555",35.620097,-117.647396
52791,18,Rosemead Dialysis Center,01Jan2020-31Dec2023,2.0,1,7403 Hellman Avenue,,Rosemead,CA,91770,Los Angeles,existing,"7403 Hellman Avenue, Rosemead, CA 91770",34.069987,-118.107862
52792,18,FRESENIUS MEDICAL CARE OF IMPERIAL COUNTY,01Jan2020-31Dec2023,3.0,1,200 Wake Avenue,,El Centro,CA,92243,Imperial,existing,"200 Wake Avenue, El Centro, CA 92243",32.771658,-115.54529
52793,17,Satellite Healthcare San Carlos,01Jan2020-31Dec2023,5.0,1,1125 INDUSTRIAL RD SUITE G,,SAN CARLOS,CA,94070,San Mateo,existing,"1125 INDUSTRIAL RD SUITE G, SAN CARLOS, CA 94070",37.50315,-122.245914
52794,18,DaVita USC Kidney Center,01Jan2020-31Dec2023,3.0,1,2310 Alcazar Street,,Los Angeles,CA,90033,Los Angeles,existing,"2310 Alcazar Street, Los Angeles, CA 90033",34.062328,-118.198926
52796,17,DCI MADISON DIALYSIS CLINIC,01Jan2020-31Dec2023,3.0,1,5244 MADISON AVENUE,,SACRAMENTO,CA,95841,Sacramento,existing,"5244 MADISON AVENUE, SACRAMENTO, CA 95841",38.660378,-121.341899
52798,18,RAI - NEW HOPE - FOUNTAIN VALLEY,01Jan2020-31Dec2023,3.0,1,"17197 Newhope Street, Suite A, B, C & D",,Fountain Valley,CA,92708,Orange,existing,"17197 Newhope Street, Suite A, B, C & D, Fountain Valley, CA 92708",33.713508,-117.929821
52799,18,DaVita San Diego South Dialysis,01Jan2020-31Dec2023,3.0,1,1220 E. Plaza Blvd,,National City,CA,91950,San Diego,existing,"1220 E. Plaza Blvd, National City, CA 91950",32.67608,-117.093561
52800,18,DaVita Santa Paula Dialysis,01Jan2020-31Dec2023,3.0,1,253 March Street,,Santa Paula,CA,93060,Ventura,existing,"253 March Street, Santa Paula, CA 93060",34.349378,-119.078248
52801,18,DaVita Hollywood Dialysis Center,01Jan2020-31Dec2023,3.0,1,5108 W Sunset Blvd.,,Los Angeles,CA,90027,Los Angeles,existing,"5108 W Sunset Blvd., Los Angeles, CA 90027",34.097949,-118.300918
52802,18,DaVita Harbor UCLA,01Jan2020-31Dec2023,3.0,1,21602 S. Vermont Avenue,,Torrance,CA,90502,Los Angeles,existing,"21602 S. Vermont Avenue, Torrance, CA 90502",33.833063,-118.289368
52803,18,DaVita Carson Dialysis,01Jan2020-31Dec2023,4.0,1,1309 E. Carson Street,,Carson,CA,90745,Los Angeles,existing,"1309 E. Carson Street, Carson, CA 90745",33.832004,-118.250467
52804,18,DaVita Montclair Dialysis Center,01Jan2020-31Dec2023,3.0,1,9142 Monte Vista Ave,,Montclair,CA,91763,San Bernardino,existing,"9142 Monte Vista Ave, Montclair, CA 91763",34.08788,-117.69913
52805,17,DaVita Grass Valley Dialysis,01Jan2020-31Dec2023,5.0,1,"36O CROWN POINT CIRCLE, SUITE 210",,GRASS VALLEY,CA,95945,Nevada,existing,"36O CROWN POINT CIRCLE, SUITE 210, GRASS VALLEY, CA 95945",39.218337,-121.030464
52806,18,U.S. Renal Care Baldwin Hills Dialysis,01Jan2020-31Dec2023,2.0,1,3705 S. La Brea Avenue,,Los Angeles,CA,90016,Los Angeles,existing,"3705 S. La Brea Avenue, Los Angeles, CA 90016",34.019293,-118.355799
52807,18,DaVita Valley View Dialysis,01Jan2020-31Dec2023,3.0,1,26900 Cactus Avenue,,Moreno Valley,CA,92555,Riverside,existing,"26900 Cactus Avenue, Moreno Valley, CA 92555",33.910505,-117.193236
52808,18,DaVita Saddleback Dialysis,01Jan2020-31Dec2023,5.0,1,23141 Plaza Pointe Drive,,Laguna Hills,CA,92653,Orange,existing,"23141 Plaza Pointe Drive, Laguna Hills, CA 92653",33.626172,-117.722783
52809,18,U.S. Renal Care West Los Angeles Dialysis,01Jan2020-31Dec2023,5.0,1,1801 S. La Cienega Blvd.,,Los Angeles,CA,90035,Los Angeles,existing,"1801 S. La Cienega Blvd., Los Angeles, CA 90035",34.044085,-118.377748
52810,17,DaVita Benicia Dialysis,01Jan2020-31Dec2023,4.0,1,560 1st Street,STE D103,BENICIA,CA,94510,Solano,existing,"560 1st Street, BENICIA, CA 94510",38.048617,-122.159236
52811,18,DaVita San Luis Obispo Dialysis,01Jan2020-31Dec2023,4.0,1,1043 Marsh Street,,San Luis Obispo,CA,93401,San Luis Obispo,existing,"1043 Marsh Street, San Luis Obispo, CA 93401",35.28061,-120.65923
52812,18,BMA BLYTHE DESERT DIALYSIS,01Jan2020-31Dec2023,2.0,1,737 W. Hobson Way,,Blythe,CA,92225,Riverside,existing,"737 W. Hobson Way, Blythe, CA 92225",33.610231,-114.605237
52813,17,SAN FRANCISCO GENERAL HOSPITAL RENAL CENTER,01Jan2020-31Dec2023,3.0,1,"1001 POTRERO BLDG. 100, ROOM 342",,SAN FRANCISCO,CA,94110,San Francisco,existing,"1001 POTRERO BLDG. 100, ROOM 342, SAN FRANCISCO, CA 94110",37.755789,-122.40463
52814,17,DaVita Tracy Dialysis,01Jan2020-31Dec2023,4.0,1,"425 BEVERLY PLACE, SUITE A",,TRACY,CA,95376,San Joaquin,existing,"425 BEVERLY PLACE, SUITE A, TRACY, CA 95376",37.7453,-121.43212
52815,17,RAI - BANCROFT AVE - OAKLAND,01Jan2020-31Dec2023,2.0,1,610 HEGENBERGER RD,SUITE 101B,OAKLAND,CA,94621,Alameda,existing,"610 HEGENBERGER RD, OAKLAND, CA 94621",37.746161,-122.195176
52816,18,Desert Cities Dialysis of Barstow,01Jan2020-31Dec2023,2.0,1,655 Helen Runyon Dr,,Barstow,CA,92311,San Bernardino,existing,"655 Helen Runyon Dr, Barstow, CA 92311",34.891751,-117.019622
52817,18,RAI - WEST C - COLTON,01Jan2020-31Dec2023,3.0,1,"1275 W. ""C"" Street",,Colton,CA,92324,San Bernardino,existing,"1275 W. ""C"" Street, Colton, CA 92324",34.07375,-117.346485
52818,18,UCSD Dialysis Center,01Jan2020-31Dec2023,3.0,1,UCSD Dialysis Center - 200 W. Arbor Drive,"Dialysis Program, Mail Code 8781",San Diego,CA,92103,San Diego,existing,"UCSD Dialysis Center - 200 W. Arbor Drive, San Diego, CA 92103",32.754231,-117.165939
52819,17,Satellite Dialysis,01Jan2020-31Dec2023,4.0,1,2000 SOUTH EL CAMINO REAL,,SAN MATEO,CA,94403,San Mateo,existing,"2000 SOUTH EL CAMINO REAL, SAN MATEO, CA 94403",37.547965,-122.309902
52820,18,RAI - FOOTHILL BLVD - GLENDORA,01Jan2020-31Dec2023,3.0,1,120 W. Foothill Blvd.,,Glendora,CA,91740,Los Angeles,existing,"120 W. Foothill Blvd., Glendora, CA 91740",34.135285,-117.866373
52821,18,U.S. Renal Care Pacific Gateway,01Jan2020-31Dec2023,4.0,1,"1149 W. 190th Street, Suite 1004",,Gardena,CA,90248,Los Angeles,existing,"1149 W. 190th Street, Suite 1004, Gardena, CA 90248",33.858802,-118.296511
52822,17,DaVita Oakland Peritoneal Dialysis Center,01Jan2020-31Dec2023,3.0,1,5352 CLAREMONT AVE,,OAKLAND,CA,94618,Alameda,existing,"5352 CLAREMONT AVE, OAKLAND, CA 94618",37.840427,-122.259155
52826,17,DaVita North Highlands Dialysis Center,01Jan2020-31Dec2023,3.0,1,4612 ROSEVILLE ROAD SUITE 100,,NORTH HIGHLANDS,CA,95660,Sacramento,existing,"4612 ROSEVILLE ROAD SUITE 100, NORTH HIGHLANDS, CA 95660",38.652722,-121.387168
52827,18,U.S. Renal Care Panorama City Dialysis,01Jan2020-31Dec2023,3.0,1,14600 Roscoe Blvd.,,Panorama City,CA,91402,Los Angeles,existing,"14600 Roscoe Blvd., Panorama City, CA 91402",34.221268,-118.450324
52828,18,DaVita Los Angeles Downtown Dialysis,01Jan2020-31Dec2023,2.0,1,2021 S. Flower Street,,Los Angeles,CA,90007,Los Angeles,existing,"2021 S. Flower Street, Los Angeles, CA 90007",34.031996,-118.272301
52829,18,BMA SANTA PAULA,01Jan2020-31Dec2023,3.0,1,242 E. Harvard Blvd.,,Santa Paula,CA,93060,Ventura,existing,"242 E. Harvard Blvd., Santa Paula, CA 93060",34.346438,-119.068396
52830,18,FRESENIUS MEDICAL CARE CALEXICO DIALYSIS,01Jan2020-31Dec2023,4.0,1,351 E. Birch St,,Calexico,CA,92231,Imperial,existing,"351 E. Birch St, Calexico, CA 92231",32.679903,-115.494086
52831,17,FRESENIUS MEDICAL CARE - DIABLO WEST ANTIOCH,01Jan2020-31Dec2023,5.0,1,2386 BUCHANAN ROAD,,ANTIOCH,CA,94509,Contra Costa,existing,"2386 BUCHANAN ROAD, ANTIOCH, CA 94509",37.99928,-121.84008
52832,18,Kidney Institute at Eisenhower Medical Center,01Jan2020-31Dec2023,2.0,1,"Probst Building 39000 Bob Hope Drive, Suite 103",,Rancho Mirage,CA,92270,Riverside,existing,"Probst Building 39000 Bob Hope Drive, Suite 103, Rancho Mirage, CA 92270",33.780325,-116.406069
52834,18,U.S. Renal Care Oceanside Dialysis,01Jan2020-31Dec2023,3.0,1,2227 El Camino Real,Suite B,Oceanside,CA,92054,San Diego,existing,"2227 El Camino Real, Oceanside, CA 92054",33.186348,-117.33052
52835,18,U.S. Renal Care Chula Vista Broadway Dialysis,01Jan2020-31Dec2023,4.0,1,"1181 Broadway, Suite 5",,Chula Vista,CA,91911,San Diego,existing,"1181 Broadway, Suite 5, Chula Vista, CA 91911",32.607569,-117.079764
52836,18,Toiyabe Dialysis Center,01Jan2020-31Dec2023,3.0,1,44 Tu Su Lane,,Bishop,CA,93514,Inyo,existing,"44 Tu Su Lane, Bishop, CA 93514",37.361339,-118.418331
52837,18,U.S. Renal Care Westside Dialysis,01Jan2020-31Dec2023,4.0,1,300 S. Robertson Blvd.,,Los Angeles,CA,90048,Los Angeles,existing,"300 S. Robertson Blvd., Los Angeles, CA 90048",34.07337,-118.383526
52838,18,"Lompoc Artificial Kidney Center, LLC",01Jan2020-31Dec2023,4.0,1,127 W. Pine Avenue,,Lompoc,CA,93436,Santa Barbara,existing,"127 W. Pine Avenue, Lompoc, CA 93436",34.650304,-120.458415
52839,18,DaVita Northeast Dialysis,01Jan2020-31Dec2023,2.0,1,3501 MALL VIEW RD,STE 109,Bakersfield,CA,93306,Kern,existing,"3501 MALL VIEW RD, Bakersfield, CA 93306",35.394325,-118.952864
52840,18,U.S. Renal Care Long Beach Dialysis,01Jan2020-31Dec2023,1.0,1,"1045 Atlantic Avenue, Suite 108",,Long Beach,CA,90813,Los Angeles,existing,"1045 Atlantic Avenue, Suite 108, Long Beach, CA 90813",33.780178,-118.185296
52841,17,DaVita Antioch Dialysis Center,01Jan2020-31Dec2023,5.0,1,3100 DELTA FAIR BLVD,,ANTIOCH,CA,94509,Contra Costa,existing,"3100 DELTA FAIR BLVD, ANTIOCH, CA 94509",38.001951,-121.837774
52842,18,FRESENIUS MEDICAL CARE BUENA CREEK,01Jan2020-31Dec2023,5.0,1,950 Hacienda Drive,,Vista,CA,92081,San Diego,existing,"950 Hacienda Drive, Vista, CA 92081",33.193156,-117.262162
52843,18,U.S. Renal Care Montebello Dialysis,01Jan2020-31Dec2023,3.0,1,"433 N. 4th. St., Suite 102",,Montebello,CA,90640,Los Angeles,existing,"433 N. 4th. St., Suite 102, Montebello, CA 90640",34.015671,-118.102214
52844,18,DaVita Imperial Care Dialysis Center,01Jan2020-31Dec2023,3.0,1,4345 E. Imperial Highway,,Lynwood,CA,90262,Los Angeles,existing,"4345 E. Imperial Highway, Lynwood, CA 90262",33.931682,-118.184682
52845,17,DaVita South Hayward Dialysis,01Jan2020-31Dec2023,3.0,1,254 JACKSON STREET,,HAYWARD,CA,94544,Alameda,existing,"254 JACKSON STREET, HAYWARD, CA 94544",37.6602,-122.08588
52847,18,FMC DIALYSIS SERVICES OF WEST COVINA,01Jan2020-31Dec2023,5.0,1,1540 W. Covina Parkway,,West Covina,CA,91790,Los Angeles,existing,"1540 W. Covina Parkway, West Covina, CA 91790",34.0701,-117.94053
52848,18,FRESENIUS MEDICAL CARE OF RIVERSIDE,01Jan2020-31Dec2023,3.0,1,"3470 La Sierra Avenue, Suite E",,Riverside,CA,92503,Riverside,existing,"3470 La Sierra Avenue, Suite E, Riverside, CA 92503",33.898342,-117.473572
52850,17,DaVita Orangevale Dialysis Center,01Jan2020-31Dec2023,3.0,1,9267 GREENBACK LANE #A2,,ORANGEVALE,CA,95662,Sacramento,existing,"9267 GREENBACK LANE #A2, ORANGEVALE, CA 95662",38.678779,-121.20815
52852,18,DaVita Crescent Heights Dialysis Center,01Jan2020-31Dec2023,4.0,1,8151 Beverly Blvd.,,Los Angeles,CA,90048,Los Angeles,existing,"8151 Beverly Blvd., Los Angeles, CA 90048",34.076422,-118.367201
52853,17,"OAKDALE KIDNEY CENTER, LLC",01Jan2020-31Dec2023,4.0,1,1405 WEST F STREET SUITE B,,OAKDALE,CA,95361,Stanislaus,existing,"1405 WEST F STREET SUITE B, OAKDALE, CA 95361",37.759777,-120.862515
